anxiety,fear,nervousness,sadness,suffering,shame,insight,saran,validation
0,0,1,1,0,3,"gelisah sedikit, kesedihan sedikit, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan dan Anda sukai, seperti mendengarkan musik, membaca buku, atau mandi air hangat.

3.  Jika rasa malu mengganggu, ingatlah bahwa Anda tidak sendirian dan banyak orang mengalami hal serupa.  Berbicara dengan orang terpercaya atau profesional kesehatan mental bisa membantu.","Kamu terlihat sedang merasa kurang nyaman ya,  wajar kok merasa sedikit gelisah, sedih, dan malu—  aku mengerti itu pasti nggak mudah."
0,0,1,2,0,1,"gelisah sedikit, kesedihan lumayan, rasa malu sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi seseorang yang Anda percayai untuk berbagi perasaan Anda, atau rencanakan untuk berbicara dengan terapis atau konselor jika Anda merasa perlu dukungan lebih lanjut.","Aku ngerti banget kamu lagi merasa sedih dan agak gelisah,  dan itu wajar kok,  semua orang pernah mengalaminya."
0,0,1,2,0,2,"gelisah sedikit, kesedihan lumayan, rasa malu lumayan","1. Cobalah teknik pernapasan dalam:  Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan:  seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Hubungi orang terdekat yang Anda percaya: Berbagi perasaan Anda bisa meringankan beban.","Sayang,  aku ngerti banget kalau kamu lagi merasa sedih dan agak malu, ditambah lagi sedikit gelisah;  itu pasti berat banget ya."
0,0,1,2,0,3,"gelisah sedikit, kesedihan lumayan, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Ingatkan diri Anda bahwa perasaan ini sementara dan akan berlalu.  Anda kuat dan mampu menghadapinya.","Sayang, aku ngerti banget kalau kamu lagi merasa gelisah, sedih, dan mungkin agak malu sekarang.  Rasanya pasti berat banget, dan aku di sini untukmu."
0,0,1,3,0,1,"gelisah sedikit, kesedihan tinggi, rasa malu sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi orang yang Anda percayai dan bercerita tentang perasaan Anda.  Mendapatkan dukungan sosial dapat sangat membantu.","Kayaknya kamu lagi sedih banget ya,  aku ngerti kok kalau lagi merasa begitu berat."
0,0,1,3,0,2,"gelisah sedikit, kesedihan tinggi, rasa malu lumayan","1. Cobalah teknik pernapasan dalam:  Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Hubungi orang terdekat yang Anda percaya untuk berbagi perasaan Anda.  Jangan ragu untuk meminta dukungan.","Sayang, aku ngerti banget kamu lagi merasa sedih banget dan sedikit gelisah, ditambah rasa malu yang cukup membebani;  itu wajar kok,  dan aku di sini untukmu."
0,0,1,3,0,3,"gelisah sedikit, kesedihan tinggi, rasa malu tinggi","1. Cobalah teknik pernapasan dalam:  Hirup perlahan melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi orang terdekat yang Anda percaya untuk berbagi perasaan Anda.  Bahkan hanya berbicara sebentar pun dapat membantu.","Sayang sekali kamu sedang merasa begitu sedih dan malu, ditambah lagi sedikit gelisah; aku mengerti kok,  terkadang hidup memang terasa berat."
0,0,2,1,0,1,"gelisah lumayan, kesedihan sedikit, rasa malu sedikit","1. Cobalah teknik pernapasan dalam:  Hirup dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan Anda, misalnya mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Ingatkan diri Anda bahwa perasaan ini sementara.  Perasaan gelisah akan mereda seiring waktu.","Kelihatannya kamu lagi nggak enak badan ya,  aku ngerti kok kalau lagi merasa gelisah dan sedikit sedih serta malu itu nggak mudah."
0,0,2,1,0,2,"gelisah lumayan, kesedihan sedikit, rasa malu lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, membaca buku, atau mandi air hangat.

3.  Hubungi orang terdekat yang Anda percayai dan bicarakan perasaan Anda.  Jangan ragu untuk meminta dukungan.","Rasanya berat ya lagi ngerasain gelisah dan malu, aku ngerti kok,  kadang kita memang butuh waktu untuk melewati perasaan kayak gini."
0,0,2,1,0,3,"gelisah lumayan, kesedihan sedikit, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam, tahan beberapa saat, lalu hembuskan perlahan. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Ingatkan diri Anda bahwa perasaan ini sementara dan akan berlalu.  Anda kuat dan mampu menghadapinya.","Aku ngerti banget kalau kamu lagi merasa nggak enak banget hari ini,  dengan rasa gelisah yang lumayan dan mungkin sedikit malu itu berat ya."
0,0,2,2,0,1,"gelisah lumayan, kesedihan lumayan, rasa malu sedikit","1. Cobalah teknik pernapasan dalam: Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan:  Seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi orang yang Anda percaya: Berbicara dengan seseorang yang Anda percayai dapat membantu meringankan beban perasaan Anda.","Keadaanmu yang sedang gelisah dan sedih itu wajar kok, aku mengerti dan ada untukmu."
0,0,2,2,0,2,"gelisah lumayan, kesedihan lumayan, rasa malu lumayan","1.  Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Ingatlah bahwa perasaan ini bersifat sementara. Berikan diri Anda izin untuk merasakannya tanpa menghakimi, dan ketahui bahwa perasaan ini akan mereda.","Rasanya berat ya, lagi ngerasain gelisah, sedih, dan malu sekaligus;  aku mengerti kok,  itu pasti butuh kekuatan ekstra."
0,0,2,2,0,3,"gelisah lumayan, kesedihan lumayan, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Ingatkan diri sendiri bahwa perasaan ini sementara dan akan berlalu. Anda kuat dan mampu melewatinya.","Sayang, aku ngerti banget kalau lagi merasa gelisah, sedih, dan mungkin agak malu—itu semua berat banget, dan wajar kok kamu merasakannya."
0,0,2,3,0,1,"gelisah lumayan, kesedihan tinggi, rasa malu sedikit","1.  Coba teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa detik, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Hubungi orang terdekat yang Anda percaya untuk berbagi perasaan Anda atau cari dukungan dari profesional kesehatan mental.","Duh, kamu lagi merasa sedih banget ya, meskipun ada sedikit rasa gelisah dan malu?  Aku mengerti kok,  terkadang hidup memang bisa terasa berat."
0,0,2,3,0,2,"gelisah lumayan, kesedihan tinggi, rasa malu lumayan","1.  Coba teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Hubungi orang terdekat yang Anda percaya untuk berbagi perasaan Anda.  Jangan ragu untuk meminta bantuan.","Sayang, aku bisa lihat kamu lagi berjuang banget sekarang;  merasa sedih, gelisah, dan mungkin sedikit malu, itu wajar kok."
0,0,2,3,0,3,"gelisah lumayan, kesedihan tinggi, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi orang terdekat yang Anda percayai atau profesional kesehatan mental jika Anda merasa kewalahan.","Sayang sekali kamu lagi merasa begitu berat,  aku mengerti kalau gelisah, sedih, dan malu itu  sungguh menyiksa."
0,0,3,1,0,1,"gelisah tinggi, kesedihan sedikit, rasa malu sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan seperti mendengarkan musik yang menenangkan, membaca buku, atau mandi air hangat.

3.  Hubungi orang yang Anda percayai untuk berbagi perasaan Anda atau cari dukungan dari profesional kesehatan mental jika dibutuhkan.","Kayaknya kamu lagi merasa nggak tenang ya,  aku ngerti banget kalau lagi dihadapin perasaan campur aduk seperti ini."
0,0,3,1,0,2,"gelisah tinggi, kesedihan sedikit, rasa malu lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi seseorang yang Anda percayai untuk berbagi perasaan Anda atau minta dukungan.","Kayaknya kamu lagi nggak enak banget ya,  wajar kok merasa gelisah dan sedikit sedih,  aku mengerti kok."
0,0,3,1,0,3,"gelisah tinggi, kesedihan sedikit, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan dan Anda sukai, misalnya mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi orang terdekat yang Anda percaya untuk berbagi perasaan Anda atau cari dukungan dari profesional kesehatan mental.","Kayaknya kamu lagi ngerasain beban yang berat banget ya,  wajar kok kalau merasa gelisah dan sedikit malu, aku ada untukmu kok."
0,0,3,2,0,1,"gelisah tinggi, kesedihan lumayan, rasa malu sedikit","1.  Coba teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa detik, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Hubungi orang yang Anda percayai untuk berbagi perasaan Anda atau cari dukungan dari profesional kesehatan mental jika dibutuhkan.","Kayaknya kamu lagi ngalamin hari yang berat banget ya,  dengan perasaan gelisah yang kuat dan sedikit sedih;  aku ngerti banget kalau situasi kayak gini bisa bikin merasa malu juga."
0,0,3,2,0,2,"gelisah tinggi, kesedihan lumayan, rasa malu lumayan","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan dan Anda sukai, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi orang terdekat yang Anda percaya atau profesional kesehatan mental jika Anda merasa kewalahan.","Sayang sekali kamu sedang merasa gelisah, sedih, dan malu;  aku mengerti bahwa ini pasti berat untuk dihadapi."
0,0,3,2,0,3,"gelisah tinggi, kesedihan lumayan, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi orang terdekat yang Anda percayai untuk berbagi perasaan Anda atau cari dukungan dari profesional kesehatan mental.","Sayang sekali kamu sedang merasa begitu gelisah, sedih, dan malu; aku mengerti ini pasti sangat berat untuk dijalani."
0,0,3,3,0,1,"gelisah tinggi, kesedihan tinggi, rasa malu sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Hubungi seseorang yang Anda percayai untuk berbagi perasaan Anda, atau rencanakan untuk menghubungi saya lagi jika Anda membutuhkan dukungan lebih lanjut.","Duh, kamu terlihat sedang banyak pikiran dan merasa sedih banget ya?  Aku mengerti,  itu pasti berat banget."
0,0,3,3,0,2,"gelisah tinggi, kesedihan tinggi, rasa malu lumayan","1. Fokus pada napas Anda: Hirup dalam-dalam, tahan sebentar, dan hembuskan perlahan. Ulangi beberapa kali.  Ini membantu menenangkan sistem saraf Anda.

2. Lakukan aktivitas yang menenangkan:  Dengarkan musik yang menenangkan, mandi air hangat, atau baca buku yang Anda sukai.  Pilih sesuatu yang membuat Anda merasa nyaman.

3. Ingatkan diri Anda bahwa perasaan ini sementara: Rasa cemas dan sedih akan mereda. Berikan diri Anda izin untuk merasakannya tanpa menghakimi diri sendiri.","Sayang sekali kamu sedang merasa begitu gelisah, sedih, dan mungkin sedikit malu;  aku mengerti,  memang tidak mudah melewati masa-masa seperti ini."
0,0,3,3,0,3,"gelisah tinggi, kesedihan tinggi, rasa malu tinggi","1. Fokus pada pernapasan dalam:  Hirup napas dalam-dalam melalui hidung, tahan beberapa detik, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan:  Dengarkan musik yang menenangkan, mandi air hangat, atau baca buku yang Anda sukai.

3. Hubungi orang yang Anda percayai: Berbagi perasaan Anda dengan seseorang yang Anda percaya dapat membantu meringankan beban emosional.","Sayang sekali kamu lagi merasa sangat gelisah, sedih, dan malu;  aku mengerti banget kalau ini pasti berat banget buat kamu."
0,0,1,0,1,1,"gelisah sedikit, penderitaan sedikit, rasa malu sedikit","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam, tahan beberapa saat, dan hembuskan perlahan. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Hubungi orang terdekat yang Anda percaya untuk berbagi perasaan Anda.","Aku ngerti kok,  lagi nggak enak badan ya,  dan itu wajar banget."
0,0,1,0,1,2,"gelisah sedikit, penderitaan sedikit, rasa malu lumayan","1. Cobalah teknik pernapasan dalam:  Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan:  Dengarkan musik yang menenangkan, mandi air hangat, atau baca buku yang Anda sukai.

3.  Bersikap baik pada diri sendiri: Ingatlah bahwa perasaan Anda valid, dan Anda tidak sendirian.  Perlahan-lahan, cari cara untuk mengatasi rasa malu Anda.","Sayang, aku ngerti banget kalau kamu lagi merasa nggak enak badan, sedikit gelisah dan malu,  dan itu semua wajar kok."
0,0,1,0,1,3,"gelisah sedikit, penderitaan sedikit, rasa malu tinggi","1. Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa detik, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3. Ingatlah bahwa perasaan ini bersifat sementara. Berikan diri Anda izin untuk merasakan apa yang Anda rasakan tanpa menghakimi diri sendiri.","Duh, kamu kayaknya lagi ngerasain beban yang cukup berat ya;  aku ngerti banget kalau lagi merasa gelisah, sedikit tertekan, dan mungkin agak malu, itu pasti nggak mudah."
0,0,1,0,2,1,"gelisah sedikit, penderitaan lumayan, rasa malu sedikit","1.  Cobalah teknik pernapasan dalam: tarik napas dalam-dalam melalui hidung, tahan beberapa saat, dan hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2.  Lakukan aktivitas yang menenangkan, seperti mendengarkan musik yang menenangkan, mandi air hangat, atau membaca buku.

3.  Ingatkan diri Anda bahwa perasaan ini sementara dan akan berlalu. Anda kuat dan mampu menghadapinya.","Aku ngerti banget kamu lagi nggak enak badan,  rasanya pasti berat banget ya harus menghadapi semua ini."
0,0,1,0,2,2,"gelisah sedikit, penderitaan lumayan, rasa malu lumayan","1. Cobalah teknik pernapasan dalam: Hirup napas dalam-dalam melalui hidung, tahan beberapa saat, lalu hembuskan perlahan melalui mulut. Ulangi beberapa kali.

2. Lakukan aktivitas yang menenangkan:  Dengarkan musik yang menenangkan, mandi air hangat, atau baca buku.  Pilih sesuatu yang biasanya membuat Anda merasa lebih tenang.

3. Ingatkan diri Anda bahwa perasaan ini sementara:  Kecemasan datang dan pergi.  Perasaan Anda saat ini tidak akan berlangsung selamanya.","Keadaanmu memang lagi nggak mudah ya,  aku mengerti banget kalau kamu merasa sedikit gelisah dan  malu serta sedang sedikit menderita;  jangan sungkan untuk cerita dan minta bantuan kalau perlu."
